,3,2,999919,99919,991999,999919,2,2,2,4,1,5,2,01,2,01,02,2,9,2,5,04,0,3,0,4,2,1,1,2,1,1,99,01400,2,99,  ,80,13,07, ,08,1,1,0280, ,1,17,623054,017776698,0,0,0,0,0,0
,3,2,999919,99199,991999,999919,2,2,2,4,2,5,2,07,2,01,03,2,9,2,4,03,0,3,0,4,1,1,4,2,1,3,06,99999,2,99,  ,04,03,11, ,07,1,1,9999, ,1,17,167237,019418421,0,0,1,1,0,0
,3,2,999919,99919,919999,999919,2,2,1,4,2,4,1,03,2,01,02,2,9,2,5,04,0,3,0,4,2,1,4,3,1,3,03,99999,2,99,  ,04,13,11, ,08,1,1,9999, ,1,17,176990,017518412,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,1,4,1,4,1,03,2,01,03,2,9,8,5,04,0,3,0,4,2,1,4,3,1,3,03,99999,2,99,  ,04,13,11, ,08,1,1,9999, ,1,17,583761,016153519,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,3,2,1,4,1,3,2,05,2,02,04,2,9,2,7,05,0,3,0,4,2,1,1,2,1,1,99,01450,2,99,  ,80,12,07, ,01,1,1,0207, ,1,17,516435,017776698,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,2,4,2,5,2,05,2,02,02,2,9,2,5,03,0,3,0,4,1,1,4,1,1,3,08,99999,2,99,  ,04,12,11, ,09,1,1,9999, ,1,17,204831,017776698,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,1,1,4,2,5,2,04,2,02,04,2,9,2,5,04,0,3,0,4,2,1,1,2,1,1,99,01600,2,99,  ,80,13,07, ,01,1,1,0320, ,1,17,946402,021902656,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,2,4,2,4,1,05,1,02,01,2,9,2,3,01,0,3,0,4,1,1,6,3,1,3,08,99999,2,99,  ,04,02,11, ,07,1,1,9999, ,1,17,808105,020876110,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,8,1,2,1,1,2,13,2,05,05,1,2,2,5,04,0,3,0,4,2,3,6,2,3,2,99,99999,2,15,  ,07,03,05, ,06,1,1,9999, ,1,17,707699,020876110,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,2,2,2,1,2,06,2,01,03,2,9,2,4,03,0,3,0,4,2,1,2,2,1,1,99,01100,2,99,  ,80,02,07, ,07,1,1,0275, ,1,17,737630,017776698,0,0,0,0,0,0
,3,2,999919,99919,888888,888888,2,2,1,4,1,4,2,06,1,01,03,2,9,2,3,02,0,3,0,4,2,1,6,2,1,3,08,99999,2,99,  ,04,02,11, ,07,1,1,9999, ,1,17,831436,017776698,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,2,4,2,4,2,03,1,01,03,2,9,2,3,03,0,3,0,4,1,1,5,2,1,1,99,01100,2,99,  ,80,13,07, ,07,1,1,0366, ,1,18,828788,019988287,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,2,4,1,4,2,03,1,01,03,2,9,2,6,04,0,3,0,4,2,1,6,1,1,3,04,99999,2,99,  ,04,13,11, ,08,1,1,9999, ,1,18,889821,013469304,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,1,4,1,4,2,03,1,01,02,2,9,1,3,02,0,3,0,4,2,1,6,2,1,3,08,99999,2,99,  ,04,13,11, ,06,1,1,9999, ,1,18,759288,013469304,0,0,0,0,0,0
,3,2,999919,99919,999991,999991,2,2,2,4,2,5,2,05,2,02,02,2,9,2,2,02,0,3,0,4,2,1,6,1,1,3,09,99999,2,99,  ,04,12,11, ,05,1,1,9999, ,1,18,899977,024908379,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,2,4,2,4,2,03,1,01,03,2,9,2,4,03,0,3,0,4,2,1,6,2,1,3,03,99999,2,99,  ,04,13,11, ,08,1,1,9999, ,1,18,747416,019988287,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,2,4,2,1,2,03,2,01,01,2,9,2,1,01,1,9,2,9,2,1,6,4,1,3,08,99999,2,99,  ,04,13,11, ,06,4,5,9999, ,1,18,880279,024908379,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,1,4,3,4,2,05,1,01,02,2,9,1,1,01,0,3,0,4,2,1,4,2,1,1,99,00500,2,99,  ,80,12,07, ,04,1,1,0500, ,1,18,570931,019200873,0,0,0,0,0,0
,3,2,888888,88888,888888,888888,8,8,8,8,8,4,2,05,1,02,02,2,9,2,4,03,0,3,0,4,2,1,5,2,1,1,99,01100,2,99,  ,80,12,07, ,05,1,1,0275, ,8,18,582155,024908379,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,2,4,2,4,2,03,1,01,02,2,9,2,4,03,0,3,0,4,2,1,6,2,1,3,08,99999,2,99,  ,04,13,11, ,06,1,1,9999, ,1,18,673698,018782527,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,2,4,1,4,2,03,1,02,03,2,9,2,3,03,0,3,0,4,3,1,1,2,1,1,99,01400,2,99,  ,80,13,07, ,09,1,1,0466, ,1,18,934075,024770123,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,2,4,1,2,1,06,2,03,03,2,9,2,3,03,0,3,0,4,2,2,1,3,2,2,99,99999,2,14,  ,17,12,05, ,01,1,1,9999, ,1,18,981000,017518412,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,2,4,1,2,1,06,2,03,04,2,9,2,3,03,0,3,0,4,2,2,1,3,2,2,99,99999,2,14,  ,17,12,05, ,01,1,1,9999, ,1,18,041375,017518412,0,0,0,0,0,0
,3,2,999919,99919,199999,999919,2,2,2,4,2,4,2,03,1,03,01,2,9,2,4,03,0,3,0,4,2,1,6,2,1,3,12,99999,2,99,  ,04,13,11, ,05,1,1,9999, ,1,18,557650,019069077,0,0,0,0,0,0
,3,2,999919,99919,888888,888888,2,2,2,4,2,8,8,01,2,01,02,2,9,8,6,04,0,3,0,4,2,1,8,8,8,3,06,99999,2,99,  ,04,13,11, ,01,1,1,9999, ,1,18,256779,020876110,0,0,0,0,1,0
,3,2,999919,99919,991999,999919,2,2,2,4,2,4,2,05,1,02,02,2,9,1,3,02,0,3,0,4,2,1,1,2,1,3,01,99999,2,99,  ,04,12,11, ,05,1,1,9999, ,1,18,804282,016025798,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,1,4,1,2,2,11,2,03,02,2,9,2,2,02,0,3,0,4,1,1,3,2,1,3,03,99999,1,99,  ,04,02,11, ,08,1,1,9999, ,1,18,928284,025390085,0,0,0,0,0,0
,3,2,199999,99919,999991,999991,2,2,2,4,2,4,2,04,2,03,04,2,9,2,3,02,0,3,0,4,2,1,6,4,1,3,09,99999,2,99,  ,04,13,11, ,08,1,1,9999, ,1,01,116151,021048853,0,0,0,0,0,0
,3,2,199999,99919,999991,999991,2,2,2,4,3,4,2,04,2,03,04,2,9,2,3,02,0,3,0,4,2,1,1,2,1,3,09,99999,2,99,  ,04,13,11, ,08,1,1,9999, ,1,01,815198,021048853,0,0,0,0,0,0
,3,2,999199,99919,991999,999991,2,2,2,4,3,4,2,08,2,03,04,2,9,2,3,03,0,3,0,4,1,1,6,2,1,3,02,99999,1,99,  ,04,01,11, ,08,1,1,9999, ,1,02,843638,023783665,0,1,0,0,0,0
,3,2,999919,99919,999991,999991,2,1,2,4,3,4,2,06,2,03,05,2,9,2,3,03,0,3,0,4,1,1,5,2,1,3,03,99999,2,99,  ,04,12,11, ,10,1,1,9999, ,1,08,542948,020876110,0,0,0,0,0,0
,3,2,999919,99919,991999,999991,2,1,2,4,2,4,2,06,2,03,02,2,9,2,3,02,0,3,0,4,1,1,5,1,1,1,99,01400,2,99,  ,80,12,07, ,10,1,1,0466, ,1,08,336053,020876110,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,1,4,1,4,2,04,2,02,03,2,9,2,4,03,0,3,0,4,2,1,2,2,1,1,99,01200,2,99,  ,80,13,07, ,07,1,1,0300, ,1,12,483761,020876110,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,1,4,1,4,2,04,2,02,03,2,9,2,4,03,0,3,0,4,2,1,2,2,1,1,99,01200,2,99,  ,80,13,07, ,07,1,1,0300, ,1,12,117221,020876110,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,2,4,1,3,2,05,2,01,03,2,9,2,2,02,0,3,0,4,2,1,6,1,1,2,99,99999,2,99,  ,03,05,05, ,09,1,1,9999, ,1,12,734747,021018887,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,1,2,2,2,1,2,12,2,05,07,1,2,2,1,01,0,3,0,4,1,3,6,1,3,3,08,99999,2,15,  ,04,03,11, ,05,1,1,9999, ,1,14,554639,020876110,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,2,4,2,4,2,03,1,01,03,2,9,2,3,02,0,3,0,4,2,1,6,1,1,3,08,99999,2,99,  ,04,13,11, ,08,1,1,9999, ,1,15,647060,021048853,0,0,0,0,0,0
,3,2,999919,99919,999991,999991,2,2,2,4,3,5,1,02,2,01,03,2,9,2,5,04,0,3,0,4,2,1,6,3,1,3,04,99999,2,99,  ,04,13,11, ,09,1,1,9999, ,1,16,225980,021048853,0,0,0,0,0,0
,3,2,999919,19999,199999,991999,2,1,2,4,2,5,2,05,8,02,03,2,9,8,5,03,0,3,0,4,2,1,8,2,1,1,99,01250,2,99,  ,80,02,07, ,07,1,1,0250, ,1,17,477915,020876110,0,0,0,0,1,0
,3,2,999919,99919,991999,999991,2,1,2,4,1,5,1,03,2,01,03,2,9,2,4,03,0,3,0,4,2,4,5,3,4,3,03,99999,2,99,  ,04,13,11, ,08,1,1,9999, ,1,17,652901,021048853,0,0,0,0,1,0
,3,2,999919,99919,991999,999991,2,2,2,4,1,5,2,03,1,01,03,2,9,2,4,03,0,3,0,4,2,1,3,2,1,3,12,99999,2,99,  ,04,13,11, ,08,1,1,9999, ,1,17,265613,020876110,0,0,0,0,1,0
,3,2,999919,99919,991999,999919,2,2,2,4,1,4,2,03,1,02,01,2,9,1,3,02,0,3,0,4,2,1,6,2,1,3,08,99999,2,99,  ,04,13,11, ,05,1,1,9999, ,1,18,003304,021048853,0,0,0,0,0,0
,3,2,999919,99919,991999,999991,2,2,2,4,3,4,2,08,2,04,01,2,9,2,3,02,0,3,0,4,2,1,6,2,1,3,04,99999,2,99,  ,04,05,11, ,10,1,1,9999, ,1,06,334953,021048853,0,0,0,0,0,0
,3,2,999919,99991,991999,999991,2,2,2,4,3,4,2,08,2,04,01,2,9,2,3,02,0,3,0,4,2,1,6,2,1,3,04,99999,2,99,  ,04,05,11, ,10,1,1,9999, ,1,06,588526,018460077,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,1,1,1,8,8,10,8,05,05,1,1,1,4,03,0,3,0,4,2,2,8,8,2,2,99,99999,2,14,  ,17,12,05, ,01,1,1,9999, ,1,07,668632,020876110,0,0,0,0,1,0
,3,2,999919,99919,991999,999919,2,2,2,4,2,5,1,05,1,02,03,2,9,2,5,03,0,3,0,4,2,1,8,3,1,1,99,01400,2,99,  ,80,12,07, ,09,1,1,0280, ,1,08,756589,021048853,0,0,0,0,1,0
,3,2,999919,99919,991999,999919,2,2,2,4,2,5,2,05,8,02,04,2,9,2,5,03,0,3,0,4,2,1,8,4,4,1,99,01400,2,99,  ,80,12,07, ,09,1,1,0280, ,1,08,873897,021048853,0,0,0,0,1,0
,3,2,999919,99919,991999,999919,2,2,2,4,2,4,2,08,2,02,02,2,9,2,1,01,0,3,0,4,1,1,1,1,1,3,09,99999,2,99,  ,04,05,11, ,10,1,1,9999, ,1,03,467855,016025798,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,1,2,4,2,3,1,03,2,01,02,2,9,2,5,03,0,3,0,4,1,1,4,3,1,2,99,99999,2,99,  ,03,13,05, ,10,1,1,9999, ,1,03,038197,020876110,0,0,0,0,1,0
,3,2,199999,99919,199999,999919,2,1,2,4,2,5,2,03,2,01,98,2,9,2,1,01,0,3,0,4,2,1,6,2,1,3,03,99999,2,99,  ,04,13,11, ,08,1,1,9999, ,1,10,061978,020549329,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,2,4,2,5,2,01,2,01,98,2,9,8,4,03,0,3,0,4,2,1,1,8,8,3,06,99999,2,99,  ,04,13,11, ,08,1,1,9999, ,1,10,850894,021048853,0,0,0,0,1,0
,3,2,999919,99919,991999,999919,2,2,2,4,2,4,2,03,1,01,01,2,9,2,2,02,0,3,0,4,2,1,6,1,1,3,08,99999,2,99,  ,04,13,11, ,07,1,1,9999, ,1,11,079696,021048853,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,1,2,4,2,5,1,13,2,07,09,1,1,1,2,02,0,3,0,4,2,2,6,3,3,1,99,03300,2,15,  ,80,03,08, ,06,1,1,1650, ,1,02,070420,020471063,0,0,0,0,0,0
,3,2,991999,91999,199999,999919,2,1,2,4,2,5,2,08,2,05,07,2,9,2,5,04,0,3,0,4,1,1,6,2,1,1,99,00302,2,13,  ,95,01,10, ,07,1,1,0060, ,1,03,255259,000521526,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,2,4,2,5,2,08,8,03,04,2,9,2,5,04,0,3,0,4,1,1,3,2,1,3,08,99999,2,13,  ,04,01,11, ,07,1,1,9999, ,1,03,707415,000488243,0,0,0,0,0,0
,3,2,999919,99919,991999,999991,2,2,2,4,2,5,3,11,2,03,05,2,9,2,3,02,0,3,0,4,1,1,6,4,4,3,04,99999,2,13,  ,04,02,11, ,07,1,1,9999, ,1,08,540136,000512940,0,1,0,0,0,0
,3,2,999919,99919,991999,999991,2,2,2,4,2,5,3,11,2,03,04,2,9,2,3,02,0,3,0,4,1,1,6,4,4,3,04,99999,2,13,  ,04,02,11, ,07,1,1,9999, ,1,08,479187,000512940,0,1,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,1,1,1,5,2,10,2,05,05,1,2,2,5,03,0,3,0,4,2,1,6,2,1,3,06,99999,2,13,  ,04,03,11, ,08,1,1,9999, ,1,02,496047,000641169,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,1,1,1,5,2,10,2,05,05,1,2,2,3,02,0,3,0,4,2,1,6,2,1,3,06,99999,2,13,  ,04,03,11, ,08,1,1,9999, ,1,02,566892,000641169,0,0,0,0,0,0
,3,2,199999,99199,119999,199199,3,1,2,4,2,5,2,10,2,03,98,2,9,8,4,03,0,3,0,4,1,1,4,2,1,3,11,99999,1,13,  ,04,01,11, ,09,1,1,9999, ,1,02,644667,000641169,0,0,0,0,0,0
,3,2,199999,99199,119999,199199,3,1,2,4,2,5,2,10,2,03,04,2,9,2,4,03,0,3,0,4,1,1,4,2,1,3,11,99999,1,13,  ,04,01,11, ,09,1,1,9999, ,1,02,835215,000641169,1,0,0,0,0,0
,3,2,999919,19999,199999,999991,3,8,2,4,2,5,2,10,2,04,05,2,9,2,4,03,0,3,0,4,1,1,4,2,1,3,11,99999,1,13,  ,04,01,11, ,09,1,1,9999, ,1,02,290144,000641169,0,0,0,0,0,0
,3,2,999919,99919,991999,999199,2,1,2,4,2,8,2,10,2,04,06,2,9,2,4,03,0,3,0,4,1,1,4,2,1,3,11,99999,1,13,  ,04,01,11, ,09,1,1,9999, ,1,02,304011,000641169,0,0,0,0,0,0
,3,2,999919,99919,999991,999199,2,1,2,4,2,5,2,10,2,04,06,2,9,2,4,03,0,3,0,4,1,1,3,2,1,3,11,99999,1,13,  ,04,01,11, ,09,1,1,9999, ,1,02,371469,000641169,0,0,0,0,0,0
,3,2,999919,99919,991999,999991,2,2,2,4,2,5,3,11,2,03,04,2,9,2,5,04,0,3,0,4,1,1,6,4,4,3,04,99999,2,13,  ,04,02,11, ,07,1,1,9999, ,1,08,221860,000641169,0,1,0,0,0,0
,3,2,999919,99919,991999,999991,2,2,2,4,2,5,3,11,2,03,04,2,9,2,3,02,0,3,0,4,1,1,6,4,4,3,06,99999,2,13,  ,04,02,11, ,07,1,1,9999, ,1,08,281765,000641169,0,1,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,2,4,2,1,2,09,2,03,05,2,9,2,6,05,0,3,0,4,2,1,1,2,1,3,04,99999,2,13,  ,04,01,11, ,08,1,1,9999, ,1,08,156137,000641169,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,2,4,1,5,2,08,2,03,05,2,9,2,4,03,0,3,0,4,1,1,6,2,1,3,04,99999,2,13,  ,04,02,11, ,07,1,1,9999, ,1,02,775717,000641169,0,0,0,1,0,0
,3,2,999919,99199,991999,999919,2,1,2,4,2,1,2,06,2,02,03,2,9,2,3,03,2,9,2,9,2,1,6,2,1,3,04,99999,2,13,  ,04,01,11, ,09,5,5,9999, ,1,16,241239,000641169,0,0,0,0,0,0
,3,2,999919,99199,991999,999919,2,1,2,4,2,1,2,06,2,02,03,2,9,2,3,03,2,9,2,9,2,1,6,2,1,3,04,99999,2,13,  ,04,01,11, ,09,5,5,9999, ,1,16,998250,000641169,0,0,0,0,0,0
,3,2,999919,99199,991999,999919,2,1,2,4,2,1,2,06,2,02,04,2,9,2,3,03,2,9,2,9,2,1,6,2,1,3,04,99999,2,13,  ,04,01,11, ,09,5,5,9999, ,1,16,918441,000641169,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,2,4,2,5,2,08,2,02,02,2,9,2,5,04,0,3,0,4,1,1,6,2,1,3,12,99999,2,13,  ,04,01,11, ,07,1,1,9999, ,1,04,981076,000641169,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,2,4,2,5,2,08,2,02,03,2,9,2,6,05,0,3,0,4,1,1,6,2,1,3,12,99999,2,13,  ,04,01,11, ,07,1,1,9999, ,1,04,003421,000641169,0,0,0,0,0,0
,3,2,999919,99919,991999,999919,2,2,2,4,1,5,2,08,2,02,03,2,9,2,4,02,0,3,0,4,1,1,6,2,1,3,03,99999,2,13,  ,04,01,11, ,07,1,1,9999, ,1,04,982728,000641169,0,0,0,0,0,0
,3,3,999919,99919,999991,999919,2,2,1,1,3,5,2,13,2,07,08,1,1,1,3,03,0,3,0,4,2,1,6,2,1,3,06,99999,2,99,  ,04,06,11, ,10,1,1,9999, ,1,01,431615,018717295,0,0,0,0,0,0
,3,3,999919,99919,999991,999919,2,2,1,1,3,5,2,13,2,07,08,1,1,1,3,03,0,3,0,4,2,1,6,2,1,3,06,99999,2,99,  ,04,06,11, ,10,1,1,9999, ,1,01,284791,018717295,0,0,0,0,0,0
,3,3,999919,99919,999991,999919,2,2,1,1,3,8,2,13,2,07,08,1,1,1,2,02,0,3,0,4,2,1,6,2,1,3,06,99999,2,99,  ,04,06,11, ,10,1,1,9999, ,1,01,487134,018717295,0,0,0,0,0,0
,3,3,999919,99919,999991,999919,2,2,1,1,3,5,2,13,2,07,08,1,1,1,3,03,0,3,0,4,2,1,6,2,1,3,06,99999,2,99,  ,04,06,11, ,10,1,1,9999, ,1,01,151855,018717295,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,5,1,13,2,07,07,1,1,1,3,02,0,3,0,4,1,2,6,3,1,3,03,99999,2,99,  ,04,03,11, ,01,1,1,9999, ,1,01,715490,028056678,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,5,1,13,2,07,07,1,1,1,3,02,0,3,0,4,1,2,6,3,1,3,03,99999,2,99,  ,04,03,11, ,01,1,1,9999, ,1,01,887223,028056678,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,2,1,13,2,07,07,1,1,2,3,02,0,3,0,4,1,2,6,3,2,3,08,99999,2,99,  ,04,03,11, ,01,1,1,9999, ,1,01,227575,018050222,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,2,2,2,5,2,13,2,05,03,1,2,2,1,01,0,3,0,4,1,3,5,1,3,3,08,99999,2,15,  ,04,03,11, ,06,1,1,9999, ,1,01,960125,018722511,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,5,2,13,2,07,08,1,1,1,3,02,0,3,0,4,1,1,1,2,1,3,03,99999,2,08,  ,04,03,11, ,05,1,1,9999, ,1,01,302113,018825747,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,5,2,13,2,07,08,1,1,1,2,02,0,3,0,4,1,1,8,2,1,3,08,99999,2,08,  ,04,03,11, ,05,1,1,9999, ,1,01,894995,020209967,0,0,0,0,0,0
,3,3,999919,99919,999991,999991,2,2,1,1,3,5,2,09,2,05,07,1,1,1,5,04,0,3,0,4,1,3,5,1,3,3,08,99999,2,99,  ,04,03,11, ,06,1,1,9999, ,1,01,829450,025288047,0,0,0,0,1,0
,3,3,999919,99919,999991,999991,2,2,1,1,3,5,2,09,2,05,07,1,1,1,5,04,0,3,0,4,1,3,6,1,3,3,08,99999,2,99,  ,04,03,11, ,06,1,1,9999, ,1,01,197890,020209967,0,0,0,0,1,0
,3,3,999919,99919,991999,999919,2,2,2,2,2,5,2,11,2,06,07,1,2,2,4,03,0,3,0,4,1,3,4,1,3,3,08,99999,2,99,  ,04,07,11, ,09,1,1,9999, ,1,01,998077,020209967,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,2,2,13,2,06,08,1,1,1,4,03,0,3,0,4,1,3,5,1,3,3,09,99999,2,99,  ,04,03,11, ,05,1,1,9999, ,1,01,300030,020209967,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,2,2,13,2,06,08,1,1,1,3,02,0,3,0,4,1,3,5,1,3,3,08,99999,2,99,  ,04,03,11, ,05,1,1,9999, ,1,01,621978,020209967,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,4,3,5,2,13,2,03,02,2,9,1,1,01,2,9,3,9,1,1,6,2,1,3,03,99999,2,99,  ,04,12,11, ,08,5,6,9999, ,1,01,095752,015654726,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,4,3,5,2,13,2,03,02,2,9,1,1,01,2,9,3,9,1,1,6,2,1,3,03,99999,2,99,  ,04,12,11, ,08,5,6,9999, ,1,01,668119,015654726,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,4,3,5,2,13,2,03,02,2,9,1,1,01,2,9,3,9,1,1,6,2,1,3,03,99999,2,99,  ,04,12,11, ,08,5,6,9999, ,1,01,987183,015654726,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,1,2,13,2,06,03,1,8,2,1,01,0,3,0,4,1,2,6,2,1,2,99,99999,2,99,  ,17,03,05, ,03,1,1,9999, ,1,01,925773,018717295,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,1,2,13,2,06,03,1,8,2,2,02,0,3,0,4,1,2,6,2,1,2,99,99999,2,99,  ,17,03,05, ,03,1,1,9999, ,1,01,750941,018717295,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,1,2,13,2,06,03,1,8,2,3,03,0,3,0,4,1,2,6,2,1,2,99,99999,2,99,  ,17,03,05, ,03,1,1,9999, ,1,01,214942,018717295,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,1,2,13,2,06,03,1,8,2,4,04,0,3,0,4,1,2,6,2,1,2,99,99999,2,99,  ,17,03,05, ,03,1,1,9999, ,1,01,871262,018717295,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,3,2,13,3,07,07,1,1,1,1,01,0,3,0,4,1,4,1,2,1,1,99,02800,2,99,  ,80,03,07, ,06,1,1,2800, ,1,01,708888,018767582,0,0,0,0,1,0
,3,3,999919,99919,991999,999919,2,2,1,2,1,3,2,12,2,06,07,1,2,2,1,01,0,3,0,4,2,2,1,1,2,3,08,99999,2,15,  ,04,05,11, ,06,1,1,9999, ,1,01,606179,018722511,0,1,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,2,2,2,4,2,07,2,04,06,2,9,2,1,01,0,3,0,4,2,1,6,2,1,1,99,02750,1,99,  ,80,06,07, ,10,1,1,2750, ,1,01,476104,018717295,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,5,2,13,2,06,03,1,1,1,2,02,0,3,0,4,2,1,2,2,1,1,99,01554,2,20,  ,21,03,07, ,03,1,1,0777, ,1,01,070659,018767582,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,3,2,2,13,2,07,07,1,1,1,3,02,0,3,0,4,1,3,3,1,3,3,02,99999,2,15,  ,04,04,11, ,08,1,1,9999, ,1,01,138520,020209967,0,0,0,0,0,0
,3,3,999919,99919,888888,999919,2,2,1,3,3,5,2,12,2,06,05,1,1,1,1,01,0,3,0,4,1,3,1,2,3,1,99,02200,2,15,  ,80,02,07, ,08,1,1,2200, ,1,01,349710,018825747,0,0,0,0,0,0
,3,3,999919,99919,919999,999919,2,2,2,2,2,2,2,12,2,05,04,1,2,2,1,01,0,3,0,4,2,1,1,2,1,1,99,02000,1,99,  ,80,05,07, ,09,1,1,2000, ,1,01,181261,018825747,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,5,2,13,1,07,07,1,1,1,3,02,0,3,0,4,1,2,1,2,1,2,99,99999,2,99,  ,17,03,05, ,03,1,1,9999, ,1,01,567176,018828732,0,0,0,0,0,0
,3,3,999919,99919,999991,999919,2,2,2,2,2,1,2,12,2,06,08,1,2,2,2,02,0,3,0,4,1,3,6,1,3,3,03,99999,2,99,  ,04,02,11, ,08,1,1,9999, ,1,01,219723,024527510,0,1,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,5,2,13,2,07,09,1,1,1,3,02,1,9,2,9,1,2,4,1,2,2,99,99999,2,99,  ,17,03,05, ,03,4,5,9999, ,1,01,982850,020209967,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,1,2,12,1,05,06,1,1,1,1,01,0,3,0,4,4,2,6,1,2,3,08,99999,2,14,  ,04,02,11, ,09,1,1,9999, ,1,01,812748,018722511,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,2,2,5,2,13,2,06,08,1,1,1,3,02,0,3,0,4,1,2,2,1,2,3,08,99999,2,99,  ,04,04,11, ,09,1,1,9999, ,1,01,506339,018722511,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,5,2,13,2,05,07,1,2,2,2,01,0,3,0,4,3,2,3,1,2,3,08,99999,2,99,  ,04,03,11, ,06,1,1,9999, ,1,01,813603,018722511,0,0,0,0,1,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,5,2,13,1,05,07,1,1,1,2,01,0,3,0,4,3,2,8,1,2,3,08,99999,2,99,  ,04,03,11, ,06,1,1,9999, ,1,01,901602,020753122,0,1,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,2,2,11,2,05,07,1,1,1,3,02,0,3,0,4,1,3,4,1,3,3,06,99999,2,99,  ,04,02,11, ,08,1,1,9999, ,1,01,691773,020209967,0,0,0,0,0,0
,3,3,999919,99919,991999,999919,2,2,1,1,1,2,2,11,2,05,07,1,1,1,3,02,0,3,0,4,1,3,6,1,3,3,08,99999,2,99,  ,04,02,11, ,08,1,1,9999, ,1,01,591695,025288047,0,0,0,0,0,0
,3,3,999919,99919,999991,999991,2,2,2,4,2,1,2,11,2,07,02,2,9,2,3,02,0,3,0,4,2,1,2,2,1,3,08,99999,1,99,  ,04,02,11, ,09,1,1,9999, ,1,01,067688,018825747,0,0,0,0,0,0
